Brand,Model,Insurance Validity,Fuel Type,Seats,Kms Driven (in kms),Ownership,Engine Displacement (in cc),Transmission,Year of Manufacture,Mileage (in kmpl),Max Power (in bhp),Torque (in nm),Wheel Size,Depreciation Rate (in %),Price (in lacs),City,RTO,Registration Month,Registration Year
Skoda,Rapid 1.6 MPI Ambition,Not Available,Petrol,5,"64,695",First Owner,1598,Manual,2012,15,105,153,14,75,2.19,DelhiNCR,HR26,Jun,2012
Honda,Amaze VX i-Vtech,Comprehensive,Petrol,5,"47,146",Second Owner,1198,Manual,2013,18,86.7,109,14,75,2.9,DelhiNCR,DL4C,Aug,2013
Tata,Hexa XT,Not Available,Diesel,7,"80,104",First Owner,2179,Manual,2017,17.6,153.86,400,17,60,10.0,DelhiNCR,UP81,Mar,2017
Hyundai,i10 Magna,Third Party,Petrol,5,"1,58,267",First Owner,1197,Manual,2012,20.36,78.9,111.7,13,75,1.6,DelhiNCR,DL10,Jan,2013
Hyundai,i10 Magna,Not Available,Petrol,5,"86,354",Fourth Owner,1197,Manual,2012,20.36,78.9,111.7,13,75,1.3,DelhiNCR,DL4C,Dec,2012
Hyundai,Xcent 1.2 VTVT E Plus,Zero Dep,Petrol,5,"73,873",First Owner,1197,Manual,2017,20.14,81.86,113.75,,60,3.8,DelhiNCR,DL9C,Jun,2017
MG,Hector Super Diesel MT BSIV,Third Party,Diesel,5,"52,180",Second Owner,1956,Manual,2019,17.41,167.68,350,R17,40,12.82,DelhiNCR,HR26,Jun,2019
Tata,Nexon 1.2 Revotron XZA Plus,Comprehensive,Petrol,5,"15,037",Second Owner,1198,Automatic,2019,17,108.5,170,16,40,10.17,DelhiNCR,DL12,Jun,2019
Hyundai,i10 Sportz,Comprehensive,Petrol,5,"61,522",Second Owner,1197,Manual,2013,20.36,78.9,111.8,13,75,2.96,DelhiNCR,HR26,Jun,2013
Hyundai,Grand i10 Nios Sportz,Third Party,Petrol,5,"21,360",First Owner,1197,Manual,2020,20.7,81.86,113.8,14,30,6.28,DelhiNCR,HR36,Jun,2020
Hyundai,Venue SX Diesel BSIV,Comprehensive,Diesel,5,"40,441",First Owner,1396,Manual,2019,23.7,88.76,219.6,16,40,9.28,DelhiNCR,DL5C,Jun,2019
Honda,Jazz 1.2 S i VTEC,Third Party,Petrol,5,"31,474",First Owner,1199,Manual,2017,18.7,88.7,110,,60,4.88,DelhiNCR,HR51,Jun,2017
Renault,KWID RXT Optional,Third Party,Petrol,5,"26,558",First Owner,799,Manual,2019,25.17,53.3,72,,40,3.85,DelhiNCR,HR26,Jun,2019
Toyota,Innova Crysta 2.4 ZX 7 STR AT,Comprehensive,Diesel,7,"5,976",First Owner,2393,Automatic,2021,12,148,360,17,20,27.3,DelhiNCR,UP14,Jun,2021
Tata,Hexa XMA,Third Party,Diesel,7,"75,883",First Owner,2179,Automatic,2018,17.6,153.86,400,,50,9.81,DelhiNCR,DL7C,Jun,2018
Hyundai,Santro Magna BSIV,Comprehensive,Petrol,5,"25,012",First Owner,1086,Manual,2019,20.3,68,99,,40,4.63,DelhiNCR,HR26,Jun,2019
Maruti,Swift VVT VXI,Third Party,Petrol,5,"78,822",First Owner,1197,Manual,2014,22,81.80,113,,75,3.64,DelhiNCR,DL4C,Jun,2014
Toyota,Innova 2.5 VX (Diesel) 8 Seater BS IV,Third Party,Diesel,8,"1,22,842",First Owner,2494,Manual,2013,12.99,100.6,200,15,75,5.84,DelhiNCR,DL1C,Jan,2014
Mercedes-Benz,C-Class 200 K AT,Comprehensive,Petrol,5,"66,065",First Owner,1796,Automatic,2009,11.7,,24,16,75,4.97,DelhiNCR,DL4C,Nov,2009
Mahindra,KUV 100 mFALCON D75 K6 5str,Third Party,Diesel,5,"30,448",First Owner,1198,Manual,2016,25.32,77,190,,70,3.87,DelhiNCR,DL8C,Feb,2016
Maruti,SX4 S Cross Delta DDiS 200 SH,Not Available,Diesel,5,"49,503",First Owner,1248,Manual,2018,25.1,88.5,200,,50,7.5,DelhiNCR,DL10,Jan,2019
Hyundai,i10 Magna,Not Available,Petrol,5,"71,457",Third Owner,1197,Manual,2012,20.36,78.9,111.7,13,75,1.62,DelhiNCR,DL3C,Jun,2012
Maruti,Alto K10 VXI AMT,Third Party,Petrol,5,"75,336",Second Owner,998,Automatic,2015,23.95,67.05,90,,75,3.0,DelhiNCR,DL2C,Feb,2015
Audi,Q3 2.0 TDI Quattro Premium Plus,Not Available,Diesel,5,"34,110",First Owner,1968,Automatic,2014,15.73,174.33,380,16,75,12.3,DelhiNCR,DL1C,Apr,2014
Hyundai,Santro Xing GLS,Not Available,Petrol,5,"1,33,840",Second Owner,1086,Manual,2008,17.92,62.1,96.1,13,75,0.7,DelhiNCR,DL4C,Jan,2009
Renault,KWID 1.0 RXT Optional,Third Party,Petrol,5,"16,058",First Owner,999,Manual,2019,23.01,67,91,,40,4.5,DelhiNCR,DL9C,Jun,2019
Honda,Amaze SX i VTEC,Third Party,Petrol,5,"26,309",First Owner,1198,Manual,2016,17.8,86.7,109,,70,5.15,DelhiNCR,DL8C,Jun,2016
Maruti,Baleno 1.2 Delta,Third Party,Petrol,5,"39,862",First Owner,1197,Manual,2017,21.4,83.1,115,,60,5.57,DelhiNCR,HR51,Jun,2017
Honda,WR-V i-VTEC VX,Comprehensive,Petrol,5,"38,014",Second Owner,1199,Manual,2019,17.5,88.7,110,16,40,7.23,DelhiNCR,UP85,Jun,2019
Hyundai,Creta 1.4 CRDi S Plus,Comprehensive,Diesel,5,"57,807",First Owner,1396,Manual,2017,21.38,88.7,219.7,16,60,8.59,DelhiNCR,DL1C,Jun,2017
Hyundai,i20 Sportz Option 1.4 CRDi,Comprehensive,Diesel,5,"98,053",Second Owner,1396,Manual,2015,22.54,88.73,219.7,16,75,4.46,DelhiNCR,HR26,Jun,2015
Maruti,Swift VXI,Third Party,Petrol,5,"39,193",Second Owner,1197,Manual,2015,21.21,81.80,113,,75,4.04,DelhiNCR,DL2C,Jun,2015
Hyundai,Santro Era Executive,Third Party,Petrol,5,"39,261",First Owner,1086,Manual,2020,20.3,68.05,99,,30,4.61,DelhiNCR,DL11,Jun,2020
Hyundai,Grand i10 1.2 Kappa Magna BSIV,Third Party,Petrol,5,"34,836",First Owner,1197,Manual,2017,18.9,81.86,113.75,,60,4.72,DelhiNCR,DL8C,Jun,2017
Maruti,Ciaz 1.4 Sigma,Comprehensive,Petrol,5,"69,104",First Owner,1373,Manual,2017,20.73,91.1,130,,60,6.11,DelhiNCR,HR26,Jun,2017
Hyundai,i10 Magna 1.1 iTech SE,Third Party,Petrol,5,"48,726",First Owner,1086,Manual,2015,19.81,68.05,99.04,,75,3.36,DelhiNCR,DL10,Jun,2015
Honda,Amaze SX i-VTEC,Third Party,Petrol,5,"55,204",First Owner,1198,Manual,2014,18,86.7,109,,75,4.23,DelhiNCR,DL3C,Jun,2014
Tata,Nexon 1.2 Revotron XM,Comprehensive,Petrol,5,"33,919",Second Owner,1198,Manual,2018,17,108.5,170,,50,5.5,DelhiNCR,DL10,Nov,2018
Maruti,Baleno 1.2 Delta,Zero Dep,Petrol,5,"33,262",First Owner,1197,Manual,2019,21.4,83.1,115,,40,5.35,DelhiNCR,UP12,Nov,2019
Toyota,Innova 2.5 GX (Diesel) 8 Seater BS IV,Comprehensive,Diesel,8,"1,23,000",First Owner,2494,Manual,2014,12.99,100.6,200,,75,8.05,DelhiNCR,DL3C,Apr,2014
Hyundai,Venue SX Dual Tone Turbo,Comprehensive,Petrol,5,"12,500",First Owner,998,Manual,2022,18.27,118.35,171.6,16,15,10.85,DelhiNCR,DL01,Feb,2022
Maruti,Baleno 1.3 Zeta,Not Available,Diesel,5,"1,05,827",Second Owner,1248,Manual,2016,27.39,74,190,16,70,4.5,DelhiNCR,DL2C,Dec,2016
Skoda,Rapid 1.5 TDI AT Style BSIV,Comprehensive,Diesel,5,"45,658",First Owner,1498,Automatic,2017,21.72,108.6,250,16,60,6.5,DelhiNCR,HR26,Mar,2018
Datsun,GO T BSIV,Not Available,Petrol,5,"66,293",Second Owner,1198,Manual,2015,20.63,67,104,,75,1.7,DelhiNCR,DL3C,Nov,2015
Mahindra,Scorpio S3 7 Seater,Not Available,Diesel,7,"57,742",Second Owner,2523,Manual,2018,15.4,75,200,,50,8.7,DelhiNCR,DL8C,May,2018
Honda,City i VTEC SV,Third Party,Petrol,5,"47,535",Second Owner,1497,Manual,2015,17.4,117.3,145,,75,6.08,DelhiNCR,DL4C,Jun,2015
Maruti,Swift LXI Optional-O,Third Party,Petrol,5,"29,894",Second Owner,1197,Manual,2016,20.4,83.11,113,,70,4.28,DelhiNCR,UP14,Jun,2016
Hyundai,Tucson 2.0 e-VGT 4WD AT GLS,Third Party,Diesel,5,"24,904",First Owner,1995,Automatic,2018,16.38,182.46,400.11,18,50,18.09,DelhiNCR,UP16,Jun,2018
Hyundai,Verna SX Opt Diesel,Third Party,Diesel,5,"35,790",First Owner,1493,Manual,2021,25,113.45,250,16,20,15.65,DelhiNCR,HR10,Jun,2021
Maruti,Wagon R CNG LXI Opt BSIV,Third Party,CNG,5,"95,653",First Owner,998,Manual,2020,33.54,67.04,90,,30,5.11,DelhiNCR,HR26,Jun,2020
Maruti,Baleno Alpha,Third Party,Petrol,5,"8,124",First Owner,1197,Manual,2022,22.35,88.50,113,16,15,8.95,DelhiNCR,DL12,Jun,2022
Honda,City V MT,Third Party,Petrol,5,"48,871",First Owner,1497,Manual,2018,17.4,117.60,145,15,50,8.29,DelhiNCR,DL10,Jun,2019
Maruti,Swift Dzire VDI,Comprehensive,Diesel,5,"1,08,443",First Owner,1248,Manual,2015,26.59,74,190,,75,3.7,DelhiNCR,HR12,May,2015
Toyota,Etios G,Not Available,Petrol,5,"1,37,457",First Owner,1496,Manual,2011,17.6,88.73,132,15,75,1.65,DelhiNCR,DL4C,Apr,2011
Honda,City 1.5 S MT,Third Party,Petrol,5,"77,021",Second Owner,1497,Manual,2008,17,"118PS at 6,600 ",146Nm at 4800 r,15,75,2.0,DelhiNCR,DL3C,Jan,2009
Maruti,Ritz LXI,Comprehensive,Petrol,5,"1,806",Second Owner,1197,Manual,2010,21.1,85.80,114,14,75,1.99,DelhiNCR,DL9C,May,2010
Honda,City 1.5 S MT,Third Party,Petrol,5,"85,428",Second Owner,1497,Manual,2009,17,"118PS at 6,600 ",146Nm at 4800 r,15,75,1.96,DelhiNCR,DL3C,Sept,2009
Ford,Figo Diesel ZXI,Not Available,Diesel,5,"90,338",Second Owner,1399,Manual,2013,20,68.05,160,,75,1.68,DelhiNCR,DL8C,Jan,2014
Hyundai,Santro Xing GL Plus,Comprehensive,Petrol,5,"49,692",First Owner,1086,Manual,2014,17.92,62.1,96.1,13,75,2.0,DelhiNCR,DL3C,Sept,2014
Mahindra,KUV 100 mFALCON D75 K6 Plus,Not Available,Diesel,6,"49,315",First Owner,1198,Manual,2017,25.32,77,190,,60,3.0,DelhiNCR,DL12,Sept,2019
Mahindra,TUV 300 mHAWK100 T8,Comprehensive,Diesel,7,"23,315",First Owner,1493,Manual,2019,18.49,100,240,15,40,8.36,DelhiNCR,DL12,Jun,2019
Maruti,Ciaz 1.4 Delta,Third Party,Petrol,5,"83,799",Second Owner,1373,Manual,2017,20.73,91.1,130,,60,6.2,DelhiNCR,HR26,Jun,2017
Hyundai,Tucson 2.0 Dual VTVT 2WD MT,Third Party,Petrol,5,"86,327",Second Owner,1999,Manual,2018,13.03,152.88,192.21,17,50,14.12,DelhiNCR,UP14,Jun,2018
Honda,Amaze SX i-VTEC,Third Party,Petrol,5,"92,254",First Owner,1198,Manual,2016,18,86.7,109,,70,4.33,DelhiNCR,UP16,Jun,2016
Maruti,Baleno Delta,Third Party insurance,Petrol,5,"27,103",First Owner,1197,Manual,2021,21.01,81.80,113,,20,6.75,DelhiNCR,HR10,Apr,2021
Maruti,Ciaz 1.3 Delta,Third Party,Diesel,5,"61,202",First Owner,1248,Manual,2017,28.09,88.5,200,,60,5.98,DelhiNCR,HR87,Jun,2017
Hyundai,Xcent 1.2 Kappa SX Option,Third Party,Petrol,5,"83,617",Second Owner,1197,Manual,2016,19.1,82,114,15,70,4.47,DelhiNCR,DL3C,Jun,2016
Maruti,Vitara Brezza ZDi Plus Dual Tone,Third Party,Diesel,5,"48,334",First Owner,1248,Manual,2018,24.3,88.5,200,16,50,7.63,DelhiNCR,DL12,Jun,2018
Maruti,Alto 800 VXI Optional,Comprehensive,Petrol,5,"67,909",First Owner,796,Manual,2016,24.7,47.3,69,,70,2.71,DelhiNCR,DL2C,Jun,2016
Maruti,Vitara Brezza ZXI,Third Party,Petrol,5,"27,019",First Owner,1462,Manual,2021,17.03,103.26,138,R16,20,9.19,DelhiNCR,UP78,Jun,2021
Hyundai,Grand i10 Sportz Plus,Comprehensive,Petrol,5,"46,000",First Owner,1197,Manual,2017,18.9,82,114,,60,4.35,DelhiNCR,DL5X,Nov,2017
Hyundai,Santro Xing GL Plus,Third Party insurance,Petrol,5,"35,000",First Owner,1086,Manual,2013,17.92,62.1,96.1,13,75,2.25,DelhiNCR,DL3X,Dec,2013
Honda,Amaze S i-VTEC,Comprehensive,Petrol,5,"27,000",First Owner,1198,Manual,2017,17.8,86.7,109,,60,5.2,DelhiNCR,DL8C,Sept,2017
Hyundai,Verna 1.6 VTVT S,Not Available,Petrol,5,"68,476",First Owner,1591,Manual,2016,17.01,121.3,154.9,,70,5.0,DelhiNCR,DL1C,Nov,2016
Hyundai,Verna VTVT 1.6 AT SX Option,Comprehensive,Petrol,5,"84,912",First Owner,1591,Automatic,2017,17,121.3,151,16,60,8.15,DelhiNCR,DL9C,Oct,2017
Honda,City V MT,Third Party,Petrol,5,"86,017",Second Owner,1497,Manual,2011,16.8,116.3,146,15,75,3.25,DelhiNCR,DL4C,Jun,2011
Hyundai,Creta 1.6 VTVT S,Third Party,Petrol,5,"62,285",Second Owner,1591,Manual,2015,15.29,121.3,151,,75,7.7,DelhiNCR,DL1C,Jun,2015
Hyundai,i20 Magna Plus BSIV,Third Party,Petrol,5,"33,120",First Owner,1197,Manual,2019,18.6,81.86,117,,40,6.1,DelhiNCR,HR26,Jun,2019
Maruti,Swift ZXI,Third Party,Petrol,5,"46,891",First Owner,1197,Manual,2012,18.6,85.8,114,15,75,3.64,DelhiNCR,DL8C,Jun,2012
Maruti,Vitara Brezza ZXI Plus Dual Tone,Third Party,Petrol,5,"29,997",First Owner,1462,Manual,2020,17.03,103.26,138,R16,30,9.21,DelhiNCR,HR26,Jun,2020
Maruti,Alto 800 LXI Opt,Third Party,Petrol,5,"29,751",First Owner,796,Manual,2022,22.05,47.33,69,,15,3.66,DelhiNCR,HR34,Jun,2022
Maruti,Vitara Brezza ZDi Plus AMT,Comprehensive,Diesel,5,"48,409",First Owner,1248,Automatic,2018,24.3,88.5,200,16,50,8.62,DelhiNCR,DL6C,Jun,2018
Maruti,Alto 800 LXI,Not Available,Petrol,5,"69,991",Second Owner,796,Manual,2015,22.74,47.3,69,,75,1.65,DelhiNCR,DL8C,Jan,2015
Mahindra,Scorpio S6 8 Seater,Comprehensive,Diesel,8,"84,061",Second Owner,2179,Manual,2015,15.4,120,280,,75,7.35,DelhiNCR,DL1C,Mar,2015
Maruti,Ignis 1.2 Delta BSIV,Zero Dep,Petrol,5,"62,358",First Owner,1197,Manual,2018,20.89,81.80,113,,50,3.85,DelhiNCR,DL2C,Feb,2018
Tata,Nexon 1.2 Revotron XM,Third Party,Petrol,5,"57,557",First Owner,1198,Manual,2018,17,108.5,170,,50,6.36,DelhiNCR,DL2C,Jun,2018
Honda,Amaze S i-VTEC,Third Party,Petrol,5,"52,088",First Owner,1198,Manual,2018,17.8,86.7,109,,50,6.28,DelhiNCR,DL1C,Jun,2018
Hyundai,Grand i10 1.2 Kappa Magna BSIV,Third Party,Petrol,5,"27,108",Second Owner,1197,Manual,2018,18.9,81.86,113.75,,50,4.75,DelhiNCR,DL1C,Jun,2018
Maruti,Celerio VXI CNG BSIV,Comprehensive,CNG,5,"81,245",First Owner,998,Manual,2018,31.79,58.33,78,,50,4.73,DelhiNCR,DL9C,Jun,2018
Honda,Jazz 1.2 V i VTEC,Third Party,Petrol,5,"35,262",First Owner,1199,Manual,2016,18.7,88.7,110,15,70,4.71,DelhiNCR,UP16,Jun,2016
Maruti,Alto LXi,Third Party,Petrol,5,"12,030",First Owner,796,Manual,2011,19.7,46.3,62,12,75,1.69,DelhiNCR,DL4C,Jun,2011
Maruti,Swift Dzire AMT ZDI Plus,Third Party,Diesel,5,"82,437",First Owner,1248,Automatic,2018,28.4,74.02,190,15,50,6.25,DelhiNCR,DL6C,Jun,2018
Hyundai,Venue SX Opt Diesel BSIV,Comprehensive,Diesel,5,"56,950",First Owner,1396,Manual,2019,23.7,88.7,220,16,40,10.01,DelhiNCR,HR51,Jun,2019
Maruti,Swift Dzire AMT ZDI Plus,Comprehensive,Diesel,5,"78,212",First Owner,1248,Automatic,2018,28.4,74.02,190,15,50,6.51,DelhiNCR,DL1C,Jun,2018
Toyota,Etios 2014-2016 VXD,Comprehensive,Diesel,5,"1,01,593",First Owner,1364,Manual,2016,23.59,67.04,170,15,70,5.85,DelhiNCR,HR10,Feb,2017
Maruti,Ciaz 1.4 Alpha,Third Party,Petrol,5,"79,042",Second Owner,1373,Manual,2017,20.73,91.1,130,16,60,6.36,DelhiNCR,DL6C,Jun,2017
Tata,Altroz XZ,Third Party,Petrol,5,"14,888",First Owner,1199,Manual,2020,19.33,86.83,113,16,30,7.76,DelhiNCR,DL11,Jun,2020
Maruti,Swift Dzire VDI,Third Party,Diesel,5,"76,243",First Owner,1248,Manual,2013,23.4,74,190,14,75,3.0,DelhiNCR,HR16,May,2013
Hyundai,Venue S,Zero Dep,Petrol,5,"27,807",First Owner,1197,Manual,2021,17.52,81.86,113.76,,20,7.55,DelhiNCR,DL11,Feb,2021
Ford,Ecosport 1.5 Ti VCT MT Titanium,Not Available,Petrol,5,"73,531",First Owner,1499,Manual,2014,15.8,110,140,16,75,3.8,DelhiNCR,DL10,Aug,2014
Toyota,Corolla Altis G MT,Not Available,Petrol,5,"79,551",Second Owner,1798,Manual,2014,14.28,138.03,173,15,75,4.47,DelhiNCR,DL8C,Feb,2015
Honda,City i DTEC SV,Third Party,Diesel,5,"80,519",First Owner,1498,Manual,2014,26,98.6,200,,75,4.0,DelhiNCR,DL3C,Apr,2014
Ford,Ecosport 1.5 Diesel Ambiente BSIV,Zero Dep,Diesel,5,"37,788",First Owner,1498,Manual,2019,23,98.96,205,,40,6.5,DelhiNCR,DL10,Jul,2019
Mahindra,Scorpio S6 Plus 7 Seater,Comprehensive,Diesel,7,"17,276",First Owner,2179,Manual,2015,15.4,120,280,,75,7.35,DelhiNCR,DL12,Apr,2015
Fiat,Punto 1.3 Active,Not Available,Diesel,5,"79,031",Second Owner,1248,Manual,2014,20.3,75,197,14,75,1.58,DelhiNCR,DL8C,Jun,2014
Maruti,Swift VVT VXI,Third Party,Petrol,5,"45,959",Second Owner,1197,Manual,2014,22,81.80,113,,75,3.69,DelhiNCR,HR26,Jun,2014
Volkswagen,Tiguan 2.0 TDI Highline,Comprehensive,Diesel,5,"68,315",First Owner,1968,Automatic,2018,16.65,141,340,18,50,19.55,DelhiNCR,DL1C,Jun,2018
Maruti,Wagon R LXI,Zero Dep,Petrol,5,"57,620",First Owner,998,Manual,2019,21.79,67.05,90,,40,4.55,DelhiNCR,HR26,Jun,2019
Renault,KWID RXT Optional,,Petrol,5,"35,231",First Owner,799,Manual,2018,25.17,53.3,72,,50,3.65,DelhiNCR,DL9C,Feb,2022
Honda,Amaze S i-Vtech,Third Party insurance,Petrol,5,"81,506",Second Owner,1198,Manual,2015,18,86.7,109,,75,4.21,DelhiNCR,HR51,Mar,2015
Hyundai,Grand i10 Magna AT,Third Party,Petrol,5,"51,478",First Owner,1197,Automatic,2017,18.9,82,114,,60,4.75,DelhiNCR,DL8C,Jun,2017
Toyota,Glanza V,Third Party,Petrol,5,"34,838",First Owner,1197,Manual,2021,21.01,81.80,113,R16,20,8.77,DelhiNCR,HR26,Jun,2021
Renault,Duster Petrol RXS CVT,Comprehensive,Petrol,5,"74,382",Second Owner,1498,Automatic,2018,14.99,104.5,142,,50,6.98,DelhiNCR,DL3C,Jun,2018
Hyundai,Creta 1.6 VTVT AT SX Plus,Third Party,Petrol,5,"80,002",First Owner,1591,Automatic,2018,13,121.3,151,17,50,12.11,DelhiNCR,HR26,Jun,2018
Renault,KWID RXT Optional,Comprehensive,Petrol,5,"26,665",Second Owner,799,Manual,2019,25.17,53.3,72,,40,4.06,DelhiNCR,HR29,Jun,2019
Ford,Ecosport 1.0 Ecoboost Trend Plus BSIV,Comprehensive,Petrol,5,"59,212",First Owner,999,Manual,2016,18.88,123.24,170,,70,6.2,DelhiNCR,DL10,Jun,2016
Hyundai,Verna 1.6 SX VTVT AT,Third Party,Petrol,5,"66,048",First Owner,1591,Automatic,2014,15.74,121.3,154.9,16,75,5.36,DelhiNCR,DL7C,Jun,2014
Hyundai,Creta 1.6 CRDi SX Plus,Comprehensive,Diesel,5,"2,49,243",First Owner,1582,Manual,2015,19.67,126.2,259.9,16,75,6.0,DelhiNCR,HR12,Sept,2015
Honda,City i VTEC V,Not Available,Petrol,5,"1,01,051",First Owner,1497,Manual,2014,17.4,117.3,145,15,75,3.6,DelhiNCR,PB08,Mar,2014
Mercedes-Benz,M-Class ML 250 CDI,Not Available,Diesel,5,"1,08,601",Second Owner,2143,Automatic,2014,15.26,203.2,500,18,75,18.71,DelhiNCR,DL8C,Mar,2014
Chevrolet,Spark 1.0 LS,Comprehensive,Petrol,5,"86,212",First Owner,995,Manual,2009,18,62,90.3,13,75,0.6,DelhiNCR,DL4C,Aug,2009
Hyundai,Xcent 1.2 Kappa SX,Third Party insurance,Petrol,5,"90,000",Second Owner,1197,Manual,2014,19.1,82,114,14,75,3.2,DelhiNCR,,,
Hyundai,i20 Asta Option BSIV,Third Party insurance,Petrol,5,"35,000",Third Owner,1197,Manual,2019,18.6,81.86,117,16,40,6.5,DelhiNCR,N/A,,
Skoda,Rapid 1.6 TDI Ambition Plus,Comprehensive,Diesel,5,"1,24,644",First Owner,1598,Manual,2014,20.5,103.5,250,14,75,2.71,DelhiNCR,DL2C,Nov,2014
Mahindra,TUV 300 Plus P6 BSIV,Third Party insurance,Diesel,9,"25,000",Third Owner,2179,Manual,2019,18.49,120,280,,40,7.0,DelhiNCR,,,
Maruti,SX4 S Cross Alpha,Zero Dep,Petrol,5,"29,510",Second Owner,1462,Manual,2020,18.55,103.25,138,16,30,10.73,DelhiNCR,UP16,Jun,2020
Skoda,Rapid 1.0 TSI Ambition AT,Third Party,Petrol,5,"10,290",First Owner,999,Automatic,2020,16.24,108.62,175,R15,30,10.51,DelhiNCR,DL10,Jun,2020
Toyota,Corolla Altis G,Third Party,Petrol,5,"66,296",Second Owner,1798,Manual,2011,14.53,138.1,173,15,75,4.0,DelhiNCR,DL12,Jun,2011
Maruti,Wagon R LXI CNG,Third Party,CNG,5,"63,297",Second Owner,998,Manual,2018,26.6,58.16,77,,50,4.29,DelhiNCR,DL3C,Jun,2018
Mahindra,KUV 100 NXT G80 K8 6Str,Third Party,Petrol,6,"26,476",First Owner,1198,Manual,2020,18.15,82,115,15,30,6.53,DelhiNCR,DL8C,Jun,2020
Ford,Ecosport 1.0 Ecoboost Titanium Optional,Third Party insurance,Petrol,5,"88,490",First Owner,999,Manual,2013,18.88,123.37,170,16,75,4.17,DelhiNCR,HR26,Aug,2013
Renault,KWID 1.0 RXT Opt,Third Party,Petrol,5,"19,741",First Owner,999,Manual,2020,21.74,67,91,,30,3.72,DelhiNCR,HR51,Jun,2020
Maruti,Wagon R VXI BS IV,Third Party,Petrol,5,"55,882",First Owner,998,Manual,2015,20.51,67.04,90,,75,3.25,DelhiNCR,HR26,Jun,2015
Maruti,Alto K10 LXI CNG,Third Party,CNG,4,"56,767",First Owner,998,Manual,2019,32.26,58.3,78,,40,4.22,DelhiNCR,HR51,Jun,2019
BMW,X1 sDrive 20d xLine,Comprehensive,Diesel,5,"37,433",First Owner,1995,Automatic,2018,20.68,188,400,17,50,27.9,DelhiNCR,HR26,Jul,2018
Hyundai,Creta 1.6 SX Automatic Diesel,Comprehensive,Diesel,5,"80,198",First Owner,1582,Automatic,2019,17.6,126.2,259.87,17,40,12.48,DelhiNCR,UP14,Jun,2019
Hyundai,Verna SX Opt,Third Party,Petrol,5,"11,992",First Owner,1497,Manual,2020,17.7,113.18,143.8,16,30,12.48,DelhiNCR,DL7C,Jun,2020
Mahindra,KUV 100 NXT G80 K2,Third Party insurance,Petrol,6,"31,000",First Owner,1198,Manual,2018,18.15,82,115,,50,3.9,DelhiNCR,,,
Maruti,Swift Dzire LDI,Not Available,Diesel,5,"87,515",First Owner,1248,Manual,2013,23.4,74,190,14,75,2.35,DelhiNCR,DL8C,Jan,2014
Maruti,Alto LXi BSIII,Third Party,Petrol,5,"80,000",First Owner,796,Manual,2008,19.7,46.3,62,12,75,0.6,DelhiNCR,,,
Maruti,Swift Dzire VDI,Third Party insurance,Diesel,5,"80,000",First Owner,1248,Manual,2014,23.4,74,190,14,75,3.67,DelhiNCR,,,
Hyundai,Getz GLS,Third Party insurance,Petrol,5,"40,000",Second Owner,1341,Manual,2005,15.3,83,115 ,13,75,1.5,DelhiNCR,,,
Honda,Amaze Ace Edition CVT Petrol BSIV,Third Party insurance,Petrol,5,"40,000",Third Owner,1199,Automatic,2018,19,88.76,110,14,50,5.85,DelhiNCR,,,
Tata,Tiago XT Option,Comprehensive,Petrol,5,"15,000",Second Owner,1199,Manual,2021,19.01,84.82,113,,20,5.5,DelhiNCR,,,
Tata,Nexon 1.2 Revotron XZ Plus,Third Party insurance,Petrol,5,"30,000",Second Owner,1198,Manual,2018,17,108.5,170,16,50,6.5,DelhiNCR,,,
Hyundai,Verna VTVT 1.6 AT SX Option,Third Party,Petrol,5,"94,803",Second Owner,1591,Automatic,2017,17,121.3,151,16,60,8.64,DelhiNCR,HR26,Jun,2017
Hyundai,EON Magna Plus,Third Party,Petrol,5,"34,061",First Owner,814,Manual,2014,21.1,55.2,74.5,,75,2.72,DelhiNCR,DL3C,Jun,2014
Volkswagen,Polo 1.2 MPI Highline Plus,Third Party,Petrol,5,"6,23,000",First Owner,1199,Manual,2017,16.2,74,110,15,60,6.17,DelhiNCR,DL2C,Jun,2017
Honda,Brio S MT,Third Party,Petrol,5,"50,440",First Owner,1198,Manual,2013,19.4,86.8,109,,75,2.95,DelhiNCR,DL8C,Jun,2013
Maruti,A-Star Vxi,Third Party insurance,Petrol,5,"74,754",First Owner,998,Manual,2012,19,66.1,90,13,75,2.43,DelhiNCR,HR26,Jun,2012
Toyota,Etios G,Third Party insurance,Petrol,5,"80,716",Second Owner,1496,Manual,2012,17.6,88.73,132,15,75,2.88,DelhiNCR,DL01,Apr,2017
Hyundai,Creta 1.6 E Plus,Third Party,Petrol,5,"30,848",First Owner,1591,Manual,2018,15.8,121.3,151,,50,9.61,DelhiNCR,DL8C,Jun,2018
Audi,Q3 35 TDI Quattro Premium,Comprehensive,Diesel,5,"59,915",First Owner,1968,Automatic,2016,15.73,174.33,380,17,70,17.9,DelhiNCR,UP16,Sept,2016
Hyundai,Creta 1.6 E Plus,Zero Dep,Petrol,5,"46,073",First Owner,1591,Manual,2018,15.8,121.3,151,,50,9.4,DelhiNCR,UP16,Jun,2018
Maruti,Baleno 1.2 Zeta,Third Party,Petrol,5,"8,736",First Owner,1197,Manual,2019,21.4,83.1,115,16,40,6.71,DelhiNCR,UP14,Jun,2019
BMW,5 Series 530d M Sport,Comprehensive,Diesel,5,"96,447",Third Owner,2993,Automatic,2014,14.69,258,560,18,75,15.0,DelhiNCR,DL6C,Apr,2014
