Brand,Model,Insurance Validity,Fuel Type,Seats,Kms Driven (in kms),Ownership,Engine Displacement (in cc),Transmission,Year of Manufacture,Mileage (in kmpl),Max Power (in bhp),Torque (in nm),Wheel Size,Depreciation Rate (in %),Price (in lacs),City,RTO,Registration Month,Registration Year
Honda,City 1.5 S MT,Comprehensive,Petrol,5,"57,000",First Owner,1497,Manual,2011,17,"118PS at 6,600 ",146Nm at 4800 r,15,75,3.45,Mumbai,MH03,Jul,2011
Hyundai,Verna 1.6 SX,Not Available,Diesel,5,"81,850",Third Owner,1582,Manual,2011,22.32,126.32,259.8,16,75,3.0,Mumbai,MH02,Jun,2011
Hyundai,Verna Transform VTVT,Comprehensive,Petrol,5,"1,24,747",First Owner,1599,Manual,2010,16.2,103.2 PS at 5500 ,14.9 KGM at 3000 R,14,75,1.8,Mumbai,MH03,Oct,2010
Tata,Manza Aura (ABS) Safire,Comprehensive,Petrol,5,"32,494",First Owner,1368,Manual,2010,15,90,116 ,15,75,1.31,Mumbai,NL07,Nov,2010
Hyundai,i20 Asta 1.2,Zero Dep,Petrol,5,"78,520",First Owner,1197,Manual,2015,18.6,81.83,114.7,16,75,5.0,Mumbai,MH14,Jan,2016
Mercedes-Benz,E-Class 220 CDI,Third Party insurance,Diesel,5,"85,000",Second Owner,2143,Automatic,2013,10,170,400,17,75,9.95,Mumbai,MH02,Feb,2013
Hyundai,Creta 1.6 VTVT AT SX Plus,Comprehensive,Petrol,5,"41,000",First Owner,1591,Automatic,2016,13,121.3,151,17,70,9.75,Mumbai,MH47,Feb,2016
Skoda,Superb Elegance 2.0 TDI CR AT,Comprehensive,Diesel,5,"62,000",Second Owner,1968,Automatic,2011,17.2,138.1,320,16,75,4.5,Mumbai,MH01,Sept,2011
Maruti,Eeco CNG 5 Seater AC BSIV,Comprehensive,CNG,5,"63,297",First Owner,1196,Manual,2014,21.94 ,61.7,85,,75,3.79,Mumbai,MH48,Sept,2014
Honda,Amaze S AT i-Vtech,Comprehensive,Petrol,5,"57,977",First Owner,1198,Automatic,2016,15.5,86.7,109,,70,4.95,Mumbai,MH01,Aug,2016
Skoda,Rapid 1.6 MPI AT Style BSIV,Comprehensive,Petrol,5,"42,000",First Owner,1598,Automatic,2018,14.84,103.2,153,16,50,8.25,Mumbai,MH02,Apr,2018
Volkswagen,Vento 1.2 TSI Highline AT,Comprehensive,Petrol,5,"55,000",First Owner,1197,Automatic,2016,18.19,103.2,175,15,70,6.86,Mumbai,MH43,Sept,2016
Maruti,Swift Dzire 1.2 Vxi BSIV,Third Party,Petrol,5,"68,000",First Owner,1197,Manual,2010,17.5,85.8,114,14,75,2.55,Mumbai,MH04,Jul,2010
Maruti,Swift Dzire 1.2 Vxi BSIV,Third Party insurance,Petrol,5,"1,02,000",First Owner,1197,Manual,2010,17.5,85.8,114,14,75,2.54,Mumbai,MH01,Aug,2010
Renault,Duster 110PS Diesel RxZ,Third Party insurance,Diesel,5,"72,000",First Owner,1461,Manual,2014,19.01,108.45,248,16,75,4.98,Mumbai,MH01,Dec,2014
Maruti,Swift Dzire VXI,Third Party insurance,Petrol,5,"61,000",Second Owner,1197,Manual,2012,22.41,88.50,113,,75,3.65,Mumbai,MH01,May,2012
Volkswagen,Vento 1.6 Highline,Not Available,Petrol,5,"74,342",First Owner,1598,Manual,2016,16.09,103.2,153,15,70,6.0,Mumbai,MH43,Mar,2017
Maruti,Swift Dzire VXI,Third Party insurance,Petrol,5,"63,000",First Owner,1197,Manual,2008,22.41,88.50,113,,75,1.9,Mumbai,MH02,Aug,2008
Hyundai,EON Era Plus,Not Available,Petrol,5,"32,832",First Owner,814,Manual,2016,21.1,55.2,74.5,,70,2.5,Mumbai,GJ12,Jan,2017
Hyundai,Creta 1.6 SX Automatic Diesel,Comprehensive,Diesel,5,"62,637",Second Owner,1582,Automatic,2019,17.6,126.2,259.87,17,40,14.0,Mumbai,MH04,Nov,2019
Honda,Civic 1.8 (E) MT,Third Party insurance,Petrol,5,"80,000",Second Owner,1799,Manual,2009,13.5,130,172,15,75,2.1,Mumbai,MH01,Feb,2009
Toyota,Innova 2.5 V Diesel 8-seater,Third Party,Diesel,8,"1,61,159",First Owner,2494,Manual,2011,12.8,,20,15,75,6.0,Mumbai,MH14,Mar,2011
Chevrolet,Cruze LTZ AT,Not Available,Diesel,5,"86,220",Second Owner,1998,Automatic,2016,14.81,163.7,360,16,70,6.14,Mumbai,MH27,Nov,2016
Hyundai,Santro Xing GLS,Not Available,Petrol,5,"45,973",First Owner,1086,Manual,2011,17.92,62.1,96.1,13,75,1.5,Mumbai,MH12,Feb,2012
MG,Hector Sharp Diesel MT,Third Party,Diesel,5,"67,070",First Owner,1956,Manual,2020,17.41,167.68,350,R17,30,17.0,Mumbai,MH12,Oct,2020
Hyundai,i20 Sportz AT 1.4,Comprehensive,Petrol,5,"14,950",First Owner,1396,Automatic,2013,15,98.6,136.3,14,75,4.75,Mumbai,MH02,Jun,2013
Hyundai,i10 Sportz 1.1L,Third Party,Petrol,5,"42,500",Second Owner,1086,Manual,2011,19.81,68.05,99.04,,75,2.11,Mumbai,,,
Maruti,Wagon R LXI BS IV,Third Party insurance,Petrol,5,"80,000",First Owner,998,Manual,2012,18.9,67.1,90,13,75,2.8,Mumbai,,,
Maruti,Alto K10 LXI,Third Party insurance,Petrol,5,"30,000",First Owner,998,Manual,2011,20.92,67.1,90,13,75,1.5,Mumbai,,,
BMW,X5 xDrive 30d Design Pure Experience 5 Seater,Third Party insurance,Diesel,5,"25,000",First Owner,2993,Automatic,2018,15.97,258,560,19,50,58.0,Mumbai,MH04,Jan,2019
Tata,Tigor 1.2 Revotron XT,Comprehensive,Petrol,5,"61,236",First Owner,1199,Manual,2018,20.3,84,114,,50,4.75,Mumbai,MH01,Jan,2018
Honda,Civic 1.8 (E) MT,Third Party insurance,Petrol,5,"80,000",Second Owner,1799,Manual,2007,13.5,130,172,15,75,3.0,Mumbai,,,
Maruti,Swift Dzire VXI,Not Available,Petrol,5,"28,997",First Owner,1197,Manual,2016,20.85,83.14,115,,70,4.8,Mumbai,MH14,Aug,2016
Hyundai,i10 Asta AT,Third Party insurance,Petrol,5,"33,000",First Owner,1197,Automatic,2014,16.95,78.9,111.8,13,75,4.34,Mumbai,MH02,Mar,2014
Hyundai,i20 Active 1.2 S,Comprehensive,Petrol,5,"55,131",First Owner,1197,Manual,2015,17.19,81.86,114.73,16,75,4.5,Mumbai,MH01,Jun,2015
Maruti,Swift Vdi BSIII,Comprehensive,Diesel,5,"2,26,412",Second Owner,1248,Manual,2009,17.8,75,190 ,14,75,1.8,Mumbai,MH12,May,2009
BMW,X5 xDrive 30d Design Pure Experience 7 Seater,Third Party insurance,Diesel,7,"40,006",First Owner,2993,Automatic,2014,15.97,258,560,18,75,37.0,Mumbai,MH03,Aug,2014
Maruti,Ciaz 1.4 AT Zeta,Zero Dep,Petrol,5,"22,858",First Owner,1373,Automatic,2017,19.12,91.1,130,15,60,8.25,Mumbai,MH47,Dec,2017
Maruti,Swift VXI,Not Available,Petrol,5,"27,686",First Owner,1197,Manual,2018,22,81.80,113,,50,5.84,Mumbai,MH12,Mar,2019
Fiat,Grande Punto EVO 1.2 Dynamic,Third Party,Petrol,5,"67,321",First Owner,1172,Manual,2015,15.8,67.1,96,,75,2.33,Mumbai,RJ20,Apr,2015
Nissan,Micra XV,Third Party insurance,Petrol,5,"59,000",First Owner,1198,Manual,2012,18.06,75,104,14,75,2.25,Mumbai,MH46,Jul,2012
Hyundai,Creta 1.6 VTVT SX Plus,Third Party,Petrol,5,"33,229",Second Owner,1591,Manual,2016,13,121.3,151,17,70,7.25,Mumbai,MH01,Mar,2016
Honda,WR-V i-VTEC VX,Comprehensive,Petrol,5,"20,285",Second Owner,1199,Manual,2018,17.5,88.7,110,16,50,6.0,Mumbai,MH04,Dec,2018
Maruti,Wagon R LXI CNG,Comprehensive,CNG,5,"38,919",First Owner,998,Manual,2016,26.6,58.16,77,,70,4.5,Mumbai,MH47,Mar,2016
Volkswagen,Passat 2.0 TDI AT Highline,Comprehensive,Diesel,5,"45,234",First Owner,1968,Automatic,2018,17.42,175,350,17,50,22.0,Mumbai,MH14,May,2018
Maruti,Baleno 1.2 CVT Alpha,Comprehensive,Petrol,5,"6,000",First Owner,1197,Automatic,2019,21.4,83.1,115,16,40,8.21,Mumbai,MH02,Feb,2019
Hyundai,Aura S CNG,Not Available,CNG,5,"53,957",First Owner,1197,Manual,2021,28 ,68.05,95.2,,20,7.0,Mumbai,MH14,Jul,2021
Hyundai,Grand i10 1.2 Kappa Sportz Option AT,Comprehensive,Petrol,5,"25,000",First Owner,1197,Automatic,2017,18.9,81.86,113.75,14,60,5.49,Mumbai,MH01,May,2017
Toyota,Innova Crysta 2.8 GX AT BSIV,Comprehensive,Diesel,7,"1,20,000",First Owner,2755,Automatic,2016,11.36,171.5,360,16,70,16.7,Mumbai,MH46,Aug,2016
Honda,Jazz 1.2 VX i VTEC,Third Party insurance,Petrol,5,"25,388",First Owner,1199,Manual,2015,18.7,88.7,110,15,75,5.25,Mumbai,MH02,Jul,2015
Hyundai,Creta 1.6 VTVT AT SX Plus,Comprehensive,Petrol,5,"56,000",First Owner,1591,Automatic,2017,13,121.3,151,17,60,10.5,Mumbai,MH43,Jul,2017
Maruti,Baleno 1.3 Zeta,Not Available,Diesel,5,"37,771",First Owner,1248,Manual,2019,27.39,74,190,16,40,7.4,Mumbai,MH12,Apr,2019
Skoda,Rapid 1.6 TDI Ambition Plus,Not Available,Diesel,5,"64,880",Second Owner,1598,Manual,2014,20.5,103.5,250,14,75,3.73,Mumbai,MH02,Oct,2014
Ford,Ecosport 1.5 Petrol Trend Plus AT BSIV,Third Party insurance,Petrol,5,"27,644",First Owner,1497,Automatic,2018,14.8,121.36,150,,50,8.45,Mumbai,MH01,Jan,2018
Maruti,Swift Lxi BSIII,Not Available,Petrol,5,"40,621",First Owner,1298,Manual,2009,16.1,8,11,14,75,1.45,Mumbai,DL9C,Jan,2010
Toyota,Innova 2.5 G (Diesel) 8 Seater BS IV,Third Party insurance,Diesel,8,"1,00,000",Third Owner,2494,Manual,2009,12.8,,20,15,75,4.0,Mumbai,,,
Maruti,Celerio ZXI AMT BSIV,Comprehensive,Petrol,5,"19,323",First Owner,998,Automatic,2018,23.1,67.04,90,,50,5.25,Mumbai,MH05,Feb,2018
Mahindra,XUV500 W6 2WD,Individual,Diesel,7,"90,000",Fourth Owner,2179,Manual,2012,15.1,140,330,,75,5.0,Mumbai,,,
Toyota,Innova 2.5 VX (Diesel) 8 Seater,Third Party insurance,Diesel,8,"1,45,000",Second Owner,2494,Manual,2012,12.99,100.6,200,15,75,7.15,Mumbai,MH02,Feb,2012
Hyundai,i10 Sportz,Third Party insurance,Petrol,5,"44,000",First Owner,1197,Manual,2010,20.36,78.9,111.8,13,75,2.15,Mumbai,,Mar,2010
Maruti,Ertiga VXI CNG,Not Available,CNG,7,"98,539",First Owner,1373,Manual,2014,22.8,80.9,110,,75,5.0,Mumbai,MH02,Jan,2015
Mahindra,XUV500 W8 FWD,Comprehensive,Diesel,7,"38,264",First Owner,2179,Manual,2014,15.1,140,330,17,75,5.5,Mumbai,MH03,May,2014
Renault,KWID 1.0 RXT,Zero Dep,Petrol,5,"49,066",First Owner,999,Manual,2017,23.01,67,91,,60,2.5,Mumbai,DD03,Mar,2017
BMW,5 Series 520d,Not Available,Diesel,5,"1,18,051",Second Owner,1995,Automatic,2010,18.48,,35,17,75,8.0,Mumbai,MH03,Dec,2010
Honda,City i VTEC CVT VX,Zero Dep,Petrol,5,"23,898",Second Owner,1497,Automatic,2017,18,117.3,145,15,60,7.5,Mumbai,MH02,Oct,2017
Maruti,Alto K10 LXI CNG Optional,Zero Dep,CNG,4,"1,24,276",First Owner,998,Manual,2019,32.26,58.2,78,,40,3.0,Mumbai,MH12,Apr,2019
BMW,X1 sDrive 20d M Sport,Zero Dep,Diesel,5,"38,983",First Owner,1995,Automatic,2019,17.05,184,380,18,40,27.5,Mumbai,MH12,Nov,2019
Fiat,Grande Punto 1.3 Dynamic (Diesel),Zero Dep,Diesel,5,"35,344",First Owner,1248,Manual,2014,20.3,75,197,14,75,2.5,Mumbai,MH12,Jan,2014
Skoda,Fabia 1.2 MPI Ambition Plus,Third Party,Petrol,5,"60,233",First Owner,1198,Manual,2012,16.25,75,110,14,75,1.64,Mumbai,MH03,Aug,2012
Tata,New Safari XZA Plus Gold AT,Zero Dep,Diesel,7,"4,411",First Owner,1956,Automatic,2022,14.08,167.67,350,18,15,22.9,Mumbai,MH14,Feb,2022
Skoda,Rapid Leisure 1.6 TDI MT,Third Party,Diesel,5,"1,20,000",Third Owner,1598,Manual,2014,20.5,103.6,250,15,75,4.75,Mumbai,,,
Honda,Accord 2.4 A/T,Third Party,Petrol,5,"49,000",First Owner,2354,Automatic,2013,11.7,177.6,222,16,75,5.75,Mumbai,MH01,Apr,2013
Mercedes-Benz,S-Class S 350 CDI,Not Available,Diesel,5,"84,451",First Owner,2987,Automatic,2015,13.5,254.79,620,18,75,42.0,Mumbai,MH02,May,2015
MG,Hector Sharp CVT,Third Party,Petrol,5,"17,150",First Owner,1451,Automatic,2022,,141,250,18,15,17.5,Mumbai,MH42,Mar,2022
Chevrolet,Captiva LTZ VCDi,Not Available,Diesel,7,"90,710",First Owner,1991,Automatic,2010,12.5,147.9,320,17,75,4.16,Mumbai,MH04,Jul,2010
Jaguar,XE 2.0L Diesel Portfolio,Comprehensive,Diesel,5,"44,000",First Owner,1999,Automatic,2017,13.5,177,430,17,60,25.25,Mumbai,MH47,Oct,2017
Maruti,Baleno 1.3 Delta,Comprehensive,Diesel,5,"50,581",First Owner,1248,Manual,2017,27.39,74,190,,60,5.53,Mumbai,MH12,Jul,2017
Mercedes-Benz,C-Class C 200 AVANTGARDE,Comprehensive,Petrol,5,"80,121",Third Owner,1991,Automatic,2013,14.74,181.04,300,17,75,9.5,Mumbai,MH02,Jan,2013
Skoda,Superb Elegance 1.8 TSI,Comprehensive,Petrol,5,"52,042",Third Owner,1798,Manual,2011,13.7,157.75,250,16,75,3.25,Mumbai,MH03,May,2011
Hyundai,Creta 1.6 CRDi AT SX Plus,Comprehensive,Diesel,5,"44,000",Second Owner,1582,Automatic,2017,17.01,126.2,259.9,17,60,10.75,Mumbai,MH48,Jul,2017
Maruti,Wagon R VXI AMT 1.2,Comprehensive,Petrol,5,"23,000",First Owner,1197,Automatic,2021,20.52,81.80,113,,20,6.4,Mumbai,MH48,Aug,2021
Toyota,Fortuner 4x2 Manual,Third Party insurance,Diesel,7,"1,15,000",Second Owner,2982,Manual,2012,13,168.5,343,17,75,12.5,Mumbai,MH05,Mar,2012
Mahindra,KUV 100 mFALCON D75 K2,Third Party,Diesel,6,"40,386",First Owner,1198,Manual,2016,25.32,77,190,,70,3.5,Mumbai,MH12,Jan,2017
Fiat,Grande Punto 1.3 Emotion Pack (Diesel),Not Available,Diesel,5,"87,372",Third Owner,1248,Manual,2012,17.8,76PS at 4000 ,197 Nm at 1750 r,15,75,1.75,Mumbai,MH03,Jul,2012
Tata,Safari Storme EX,Third Party insurance,Diesel,7,"82,000",Second Owner,2179,Manual,2013,14,138.1,320,,75,4.41,Mumbai,MH03,Nov,2013
Volkswagen,Ameo 1.5 TDI Highline Plus,Not Available,Diesel,5,"30,589",First Owner,1498,Manual,2018,21.66,108.62,250,16,50,5.73,Mumbai,MH14,Dec,2018
Honda,Civic 1.8 V MT,Third Party insurance,Petrol,5,"70,000",Second Owner,1799,Manual,2009,13.5,130,172,15,75,1.75,Mumbai,N/A,,
Mercedes-Benz,GLE 250d,Third Party insurance,Diesel,5,"20,500",Second Owner,2143,Automatic,2019,17.9,201.15,500,19,40,54.0,Mumbai,MH48,May,2019
Hyundai,Creta 1.6 VTVT SX Plus Dual Tone,Comprehensive,Petrol,5,"25,000",First Owner,1591,Manual,2015,15.29,121.3,151,17,75,8.2,Mumbai,MH02,Sept,2015
Jaguar,XF 2.2 Litre Luxury,Zero Dep,Diesel,5,"50,000",First Owner,2179,Automatic,2015,16.36,187.7,450,20,75,23.75,Mumbai,MH07,Mar,2015
Mercedes-Benz,S-Class S 500,Comprehensive,Petrol,5,"72,000",First Owner,5461,Automatic,2011,7.81,362.9,505,17,75,17.5,Mumbai,DD03,May,2011
Maruti,Baleno RS 1.0 Petrol,Third Party insurance,Petrol,5,"80,000",Third Owner,998,Manual,2019,21.1,100.5,150,,40,7.0,Mumbai,,,
Toyota,Innova 2.5 G (Diesel) 8 Seater BS IV,Third Party insurance,Diesel,8,"1,00,000",Second Owner,2494,Manual,2009,12.8,,20,15,75,4.0,Mumbai,,,
BMW,3 Series 320d,Not Available,Diesel,5,"87,577",Second Owner,1995,Automatic,2011,13.2,,34,16,75,6.5,Mumbai,MH43,Mar,2012
Skoda,Octavia 1.8 TSI AT Style,Third Party,Petrol,5,"26,820",First Owner,1798,Automatic,2019,15.1,178,250,16,40,18.0,Mumbai,MH01,Oct,2019
Honda,Amaze VX i-DTEC,Comprehensive,Diesel,5,"38,000",First Owner,1498,Manual,2013,25.8,98.6,200,14,75,4.75,Mumbai,MH02,Feb,2013
Tata,Punch Accomplished,Zero Dep,Petrol,5,"24,833",First Owner,1199,Manual,2021,20.09,117.74,115,,20,6.8,Mumbai,MH20,Nov,2021
Maruti,Wagon R LXI CNG,Third Party insurance,CNG,5,"90,000",First Owner,998,Manual,2014,26.6,58.16,77,,75,3.75,Mumbai,,,
Honda,City 1.5 S MT,Comprehensive,Petrol,5,"96,000",First Owner,1497,Manual,2010,17,"118PS at 6,600 ",146Nm at 4800 r,15,75,2.75,Mumbai,MH01,Apr,2010
Maruti,Alto 800 LXI,Not Available,Petrol,5,"66,040",First Owner,796,Manual,2012,22.74,47.3,69,,75,1.39,Mumbai,DL8C,Dec,2012
Maruti,Wagon R CNG LXI,Third Party insurance,CNG,5,"5,000",First Owner,998,Manual,2021,32.52,58.33,78,,20,6.13,Mumbai,N/A,,
BMW,X1 xDrive 20d xLine,Comprehensive,Diesel,5,"56,000",First Owner,1995,Automatic,2018,20.68,190,400,18,50,27.0,Mumbai,MH03,Sept,2018
Audi,Q3 35 TDI Quattro Premium,Third Party insurance,Diesel,5,"58,000",First Owner,1968,Automatic,2017,15.73,174.33,380,17,60,20.5,Mumbai,,,
Tata,Zest Quadrajet 1.3 XMA,Comprehensive,Diesel,5,"71,934",First Owner,1248,Automatic,2014,21.58,88.7,200,,75,3.15,Mumbai,MH03,Dec,2014
Skoda,Rapid 1.6 MPI Active,Third Party insurance,Petrol,5,"30,000",Second Owner,1598,Manual,2014,15,103.5,153,14,75,3.2,Mumbai,,,
Tata,Tiago XZA Plus,Zero Dep,Petrol,5,"24,028",First Owner,1199,Automatic,2020,23.84,83.83,114,14,30,5.4,Mumbai,MH12,Jun,2020
Volkswagen,Ameo 1.2 MPI Highline,Not Available,Petrol,5,"27,551",First Owner,1198,Manual,2016,17,73.75,110,15,70,3.9,Mumbai,MH47,May,2017
Nissan,Magnite XL,Comprehensive,Petrol,5,"1,082",First Owner,999,Manual,2021,18.75,71.02,96,,20,7.0,Mumbai,MH12,Jul,2021
Land,Rover Range Rover Evoque 2.2L Pure,Comprehensive,Diesel,5,"73,031",Second Owner,2179,Automatic,2011,12.7,187.7,420,18,75,18.01,Mumbai,MH20,Dec,2011
Maruti,Ciaz Delta Automatic BSIV,Comprehensive,Petrol,5,"29,000",First Owner,1462,Automatic,2018,20.28,103.25,138,15,50,8.45,Mumbai,MH03,Jan,2018
Maruti,Eeco 5 STR With AC Plus HTR CNG,Comprehensive,CNG,5,"72,000",First Owner,1196,Manual,2015,15.1,73,101,13,75,4.35,Mumbai,MH03,Aug,2015
Chevrolet,Aveo 1.4,Third Party insurance,Petrol,5,"1,10,000",Second Owner,1399,Manual,2007,14.49,92.7,127,14,75,0.75,Mumbai,,,
Hyundai,Creta 1.6 VTVT SX Plus,Third Party insurance,Petrol,5,"52,613",First Owner,1591,Manual,2018,13,121.3,151,17,50,9.49,Mumbai,MH04,Jan,2018
Tata,Safari Storme EX,Third Party,Diesel,7,"82,000",First Owner,2179,Manual,2013,14,138.1,320,,75,4.65,Mumbai,MH04,Sept,2013
Honda,Amaze S AT i-Vtech,Comprehensive,Petrol,5,"57,977",First Owner,1198,Automatic,2016,15.5,86.7,109,,70,4.95,Mumbai,MH01,Aug,2016
Maruti,Swift Dzire VDi,Third Party insurance,Diesel,5,"1,20,000",Third Owner,1248,Manual,2011,19.3,73.9,190,14,75,2.5,Mumbai,,,
Toyota,Fortuner 4x2 AT,Comprehensive,Diesel,7,"1,05,844",First Owner,2982,Automatic,2013,12.55,168.5,360,17,75,14.09,Mumbai,MH01,Aug,2013
Mahindra,XUV500 W8 FWD,Third Party insurance,Diesel,7,"82,000",Second Owner,2179,Manual,2012,15.1,140,330,17,75,5.11,Mumbai,MH01,Aug,2012
Maruti,Ritz VXi,Comprehensive,Petrol,5,"62,001",First Owner,1197,Manual,2012,18.5,85.80,114,,75,2.5,Mumbai,MH04,Aug,2012
Ford,Ecosport 1.5 Ti VCT MT Ambiente,Not Available,Petrol,5,"28,103",Second Owner,1499,Manual,2014,15.8,110,140,,75,4.25,Mumbai,MH02,Oct,2014
Honda,Brio S MT,Comprehensive,Petrol,5,"40,847",First Owner,1198,Manual,2012,19.4,86.8,109,,75,2.5,Mumbai,MH02,Sept,2012
Mahindra,Scorpio S11 BSIV,Not Available,Diesel,7,"31,649",First Owner,2179,Manual,2019,16.36,140,320,17,40,14.0,Mumbai,MH02,Apr,2019
Renault,KWID RXT Optional,Zero Dep,Petrol,5,"65,838",Second Owner,799,Manual,2018,25.17,53.3,72,,50,2.9,Mumbai,MH12,Sept,2018
Maruti,Swift VXI AMT,Third Party insurance,Petrol,5,"5,000",First Owner,1197,Automatic,2022,22.56,88.50,113,,15,7.15,Mumbai,,,
BMW,3 Series 320d,Comprehensive,Diesel,5,"58,987",Second Owner,1995,Automatic,2010,13.2,,34,16,75,5.5,Mumbai,MH04,Dec,2010
Renault,Triber RXE,Comprehensive,Petrol,7,"14,200",First Owner,999,Manual,2022,20,71.01,96,,15,5.7,Mumbai,MH12,Jun,2022
Jeep,Compass 2.0 Sport Plus BSIV,Third Party,Diesel,5,"29,327",First Owner,1956,Manual,2019,17.1,170,350,,40,11.0,Mumbai,GJ12,Jun,2019
Toyota,Fortuner 4X4 Diesel AT,Comprehensive,Diesel,7,"8,000",First Owner,2755,Automatic,2021,,201.15,500,18,20,47.5,Mumbai,MH01,Dec,2021
Hyundai,i20 Asta 1.2,Comprehensive,Petrol,5,"40,000",First Owner,1197,Manual,2014,18.6,81.83,114.7,16,75,4.53,Mumbai,,,
Volkswagen,Polo IPL II 1.6 Petrol Highline,Available,Petrol,5,"50,000",First Owner,1598,Manual,2011,15.26,103.5,153,15,75,3.0,Mumbai,,,
Maruti,Celerio Green VXI,Comprehensive,CNG,5,"67,720",Third Owner,998,Manual,2014,31.79,58.2,78,,75,3.17,Mumbai,MH01,Sept,2014
Honda,City 1.5 S MT,Not Available,Petrol,5,"1,33,661",First Owner,1497,Manual,2009,17,"118PS at 6,600 ",146Nm at 4800 r,15,75,2.0,Mumbai,MH43,Mar,2009
Maruti,Wagon R LXI CNG,Comprehensive,CNG,5,"99,821",First Owner,998,Manual,2013,26.6,58.16,77,,75,2.5,Mumbai,MH03,Jul,2013
Honda,City i DTEC SV,Not Available,Diesel,5,"70,319",Second Owner,1498,Manual,2015,26,98.6,200,,75,4.5,Mumbai,MH47,Feb,2016
Datsun,GO Plus T Option CVT,Not Available,Petrol,7,"9,712",First Owner,1198,Automatic,2019,18.57,76.43,104,14,40,6.0,Mumbai,MH14,Mar,2020
Toyota,Fortuner 3.0 Diesel,Comprehensive,Diesel,7,"1,75,000",First Owner,2982,Manual,2010,11.5,171,343 ,17,75,8.9,Mumbai,MH02,Nov,2010
Mahindra,Scorpio VLX 2WD 7 Str BSIII,Comprehensive,Diesel,7,"83,000",Second Owner,2179,Manual,2011,12.05,120,290,16,75,4.95,Mumbai,MH02,Jul,2011
Renault,KWID Climber 1.0 AMT Opt BSIV,Third Party,Petrol,5,"37,000",First Owner,999,Automatic,2019,24.04,67,91,,40,4.25,Mumbai,MH01,Nov,2019
Chevrolet,Beat LS,Comprehensive,Petrol,5,"63,613",First Owner,1199,Manual,2011,18.6,79.4,108,14,75,1.5,Mumbai,MH14,Feb,2011
Hyundai,Verna VTVT 1.6 AT SX Option,Comprehensive,Petrol,5,"54,000",First Owner,1591,Automatic,2019,17,121.3,151,16,40,10.5,Mumbai,MH01,Jun,2019
Chevrolet,Cruze LTZ AT,Not Available,Diesel,5,"88,273",Second Owner,1998,Automatic,2016,14.81,163.7,360,16,70,6.0,Mumbai,MH04,Mar,2016
Mercedes-Benz,C-Class C 200 AVANTGARDE,Comprehensive,Petrol,5,"38,000",First Owner,1991,Automatic,2017,14.74,181.04,300,17,60,27.5,Mumbai,MH01,Mar,2017
Honda,Jazz 1.2 S AT i VTEC,Zero Dep,Petrol,5,"41,086",First Owner,1199,Automatic,2016,19,88.7,110,,70,4.75,Mumbai,MH02,Aug,2016
Hyundai,Verna 1.6 SX VTVT AT,Comprehensive,Petrol,5,"36,654",Second Owner,1591,Automatic,2012,15.74,121.3,154.9,16,75,3.75,Mumbai,MH01,May,2012
Audi,Q3 35 TDI Dynamic Edition,Comprehensive,Diesel,5,"72,500",Second Owner,1968,Automatic,2015,15.73,174.33,380,17,75,18.5,Mumbai,MH01,Mar,2015
Mercedes-Benz,M-Class ML 250 CDI,Comprehensive,Diesel,5,"68,800",First Owner,2143,Automatic,2014,15.26,203.2,500,18,75,21.0,Mumbai,MH01,May,2014
Hyundai,Grand i10 CRDi Sportz,Third Party insurance,Diesel,5,"1,40,000",First Owner,1120,Manual,2015,24,70,160,,75,3.6,Mumbai,,,
Renault,Duster 85PS Diesel RxL,Third Party insurance,Diesel,5,"1,00,000",First Owner,1461,Manual,2014,20.45,83.8,200,16,75,4.2,Mumbai,,,
Toyota,Corolla Altis G MT,Third Party insurance,Petrol,5,"44,392",Second Owner,1798,Manual,2016,14.28,138.03,173,15,70,8.5,Mumbai,MH01,Aug,2016
Mercedes-Benz,CLA 200 CDI Style,Third Party insurance,Diesel,5,"80,000",First Owner,2143,Automatic,2016,17.9,134.1,300,16,70,18.0,Mumbai,,,
Maruti,Baleno 1.3 Delta,Third Party insurance,Diesel,5,"64,000",First Owner,1248,Manual,2018,27.39,74,190,,50,7.5,Mumbai,MH44,Jan,2018
Toyota,Fortuner 4x4 MT TRD Sportivo,Third Party insurance,Diesel,7,"1,24,651",First Owner,2982,Manual,2015,12.55,169,343,17,75,16.5,Mumbai,MH05,Jul,2015
Land,Rover Range Rover Evoque 2.2L Dynamic,Comprehensive,Diesel,5,"59,000",First Owner,2179,Automatic,2013,12.7,187.7,420,18,75,18.0,Mumbai,JH07,May,2013
Mahindra,KUV 100 NXT G80 K8,Comprehensive,Petrol,6,"14,000",First Owner,1198,Manual,2018,18.15,82,115,15,50,4.85,Mumbai,MH02,Jun,2018
Maruti,Swift Dzire VXI,Third Party insurance,Petrol,5,"38,951",First Owner,1197,Manual,2014,19.1,85.8,114,14,75,4.95,Mumbai,MH02,Apr,2014
Mahindra,XUV500 W11 Option AT BSIV,Third Party,Diesel,7,"65,000",First Owner,2179,Automatic,2018,15.1,152.87,360,17,50,15.95,Mumbai,MH47,Jul,2018
Honda,CR-V 2.4L 4WD AT AVN,Third Party insurance,Petrol,5,"79,000",Second Owner,2354,Automatic,2014,12,187.4,226,17,75,7.75,Mumbai,MH01,Jun,2014
